id,student_id,module_id,attendance_percentage,internal_marks,assignment_marks,quiz_marks,midterm_marks,final_exam_marks,total_marks,grade,result
1494,303,4,73.25,40.0,17.41,17.54,46.32,49.79,82.13,A+,Pass
1495,303,12,84.89,40.0,21.7,19.46,50.0,61.13,91.94,O,Pass
1496,303,5,82.81,27.01,21.59,11.13,35.27,55.45,71.22,A,Pass
1497,303,10,74.76,35.44,19.75,15.8,48.46,53.99,82.95,A+,Pass
1498,304,2,66.68,26.36,16.76,14.89,36.7,40.32,64.49,B+,Pass
1499,304,16,74.32,21.24,16.74,12.55,29.74,59.92,66.42,B+,Pass
1500,304,6,75.74,27.42,18.46,11.79,30.76,53.06,67.13,B+,Pass
1501,304,3,71.17,30.0,13.76,11.66,39.1,38.2,63.71,B+,Pass
1502,305,67,69.57,22.74,14.99,10.97,38.16,50.65,65.56,B+,Pass
1503,305,72,59.5,22.61,11.56,6.61,32.96,44.86,56.65,B,Pass
1504,305,66,68.86,28.72,14.64,12.77,27.14,60.93,68.6,B+,Pass
1505,305,74,70.33,21.78,15.33,11.24,21.69,40.59,52.43,B,Pass
1506,305,78,65.11,34.63,20.7,15.28,32.88,56.2,75.9,A,Pass
1507,305,76,74.75,19.88,16.51,12.39,32.53,51.49,63.03,B+,Pass
1508,306,33,71.19,28.72,20.05,14.57,34.46,64.1,76.81,A,Pass
1509,306,40,72.17,36.53,19.33,17.76,41.69,57.63,82.61,A+,Pass
1510,306,39,73.72,26.24,18.33,15.17,24.59,53.73,65.41,B+,Pass
1511,306,42,72.28,40.0,25.0,14.23,48.61,61.54,90.14,O,Pass
1512,306,34,66.56,31.38,17.45,18.69,29.33,60.04,74.7,A,Pass
1513,306,41,69.57,25.16,18.69,16.26,32.78,49.76,67.8,B+,Pass
1514,307,2,57.51,33.23,16.35,14.41,25.67,49.84,66.46,B+,Pass
1515,307,10,57.17,23.62,20.03,10.75,29.19,58.56,67.12,B+,Pass
1516,307,4,56.6,31.75,17.1,13.76,35.04,59.5,74.88,A,Pass
1517,307,9,65.42,19.48,13.41,9.83,30.67,41.89,54.91,B,Pass
1518,307,7,62.3,31.85,17.28,20.0,39.24,55.53,78.37,A,Pass
1519,308,42,92.96,34.46,19.68,20.0,41.51,58.17,83.0,A+,Pass
1520,308,34,96.48,29.22,13.46,11.89,36.83,54.81,69.93,B+,Pass
1521,308,38,92.61,28.26,18.71,20.0,46.52,64.88,85.15,A+,Pass
1522,308,36,99.04,31.74,22.72,14.7,38.17,66.64,82.49,A+,Pass
1523,309,5,70.83,23.86,12.32,15.26,26.68,35.7,54.49,B,Pass
1524,309,3,66.8,27.01,18.35,15.34,25.39,33.34,56.77,B,Pass
1525,309,1,66.92,25.39,16.53,10.92,42.03,35.84,62.5,B+,Pass
1526,309,2,60.24,24.47,15.58,10.43,32.14,31.36,54.39,B,Pass
1527,309,4,57.4,16.75,11.07,10.54,23.8,35.06,46.34,C,Pass
1528,310,69,91.72,33.5,19.64,14.16,36.93,55.79,76.19,A,Pass
1529,310,68,91.07,29.56,14.22,12.64,47.69,45.28,71.77,A,Pass
1530,310,67,90.08,31.8,17.7,15.3,35.58,65.24,78.86,A,Pass
1531,310,65,89.24,36.94,18.09,12.0,40.64,73.26,86.21,A+,Pass
1532,311,67,35.96,15.04,7.94,4.36,20.15,40.39,41.8,C,Pass
1533,311,72,33.43,9.89,7.34,6.11,19.27,28.41,33.83,F,Fail
1534,311,65,37.56,22.63,10.9,9.19,18.55,43.87,50.02,B,Pass
1535,311,79,37.3,11.97,8.19,6.66,8.46,30.45,31.03,F,Fail
1536,312,20,67.14,22.46,14.51,13.2,27.21,53.49,62.21,B+,Pass
1537,312,24,64.0,29.53,12.8,10.03,28.93,47.01,61.31,B+,Pass
1538,312,26,63.24,29.65,16.66,9.24,40.22,53.57,71.22,A,Pass
1539,312,17,62.41,27.56,12.48,14.76,25.35,48.53,61.48,B+,Pass
1540,312,19,68.05,13.27,16.51,6.64,35.49,40.57,53.24,B,Pass
1541,313,103,57.99,21.3,10.24,12.38,31.06,49.44,59.54,B,Pass
1542,313,102,50.62,19.62,17.78,9.5,26.91,41.85,54.65,B,Pass
1543,313,104,53.85,19.87,18.74,13.48,35.22,53.99,66.98,B+,Pass
1544,313,106,59.04,16.17,14.84,6.72,18.17,26.19,38.69,F,Fail
1545,313,97,61.89,25.27,11.49,18.35,33.24,50.68,66.68,B+,Pass
1546,314,85,70.03,28.94,17.94,15.77,36.23,49.71,70.84,A,Pass
1547,314,83,73.1,28.28,16.12,13.19,35.84,50.93,68.88,B+,Pass
1548,314,84,72.84,32.27,20.42,18.98,37.71,62.97,82.03,A+,Pass
1549,314,86,77.48,37.78,21.27,15.85,38.57,53.07,79.37,A,Pass
1550,314,91,76.34,24.61,22.59,13.61,49.13,47.02,74.65,A,Pass
1551,315,88,68.39,24.52,16.15,18.3,33.91,52.01,69.09,B+,Pass
1552,315,83,71.35,20.34,12.3,13.25,33.63,45.73,59.87,B,Pass
1553,315,84,64.77,28.22,16.55,14.4,34.61,69.54,77.69,A,Pass
1554,315,81,71.21,37.21,18.07,12.71,36.15,52.5,74.76,A,Pass
1555,316,85,40.23,24.58,14.75,3.92,31.76,48.65,58.73,B,Pass
1556,316,81,49.79,18.85,17.73,10.08,23.13,42.74,53.06,B,Pass
1557,316,83,57.73,21.02,15.86,9.61,40.65,44.26,62.64,B+,Pass
1558,316,84,46.54,23.59,8.01,13.65,33.47,36.92,55.79,B,Pass
1559,317,6,54.29,25.45,20.56,12.13,33.44,48.86,66.53,B+,Pass
1560,317,3,54.68,23.37,19.9,13.0,30.87,49.56,64.71,B+,Pass
1561,317,1,60.31,20.5,10.13,9.06,26.99,38.05,50.08,B,Pass
1562,317,5,51.46,20.96,13.57,11.29,32.05,44.83,58.5,B,Pass
1563,317,4,48.45,13.98,10.99,6.81,22.19,46.44,47.56,C,Pass
1564,318,84,80.16,32.39,23.71,15.17,41.58,54.08,79.29,A,Pass
1565,318,81,83.74,37.86,25.0,19.13,40.7,60.06,86.87,A+,Pass
1566,318,85,85.47,30.1,12.42,12.28,31.0,51.09,65.5,B+,Pass
1567,318,83,78.77,38.65,15.1,14.17,32.44,60.25,76.79,A,Pass
1568,319,103,85.05,34.15,22.72,20.0,43.28,68.22,89.64,A+,Pass
1569,319,101,92.99,32.64,17.52,17.61,40.66,50.8,76.17,A,Pass
1570,319,97,84.73,31.75,21.74,15.23,38.25,68.49,83.27,A+,Pass
1571,319,102,86.04,29.05,23.54,20.0,50.0,74.01,93.48,O,Pass
1572,320,84,85.36,36.01,17.12,14.28,35.77,55.71,75.88,A,Pass
1573,320,82,93.99,29.92,14.99,11.36,36.44,57.7,71.79,A,Pass
1574,320,81,84.62,38.41,23.49,17.61,41.69,63.85,88.04,A+,Pass
1575,320,86,84.35,34.81,25.0,13.39,40.49,61.48,83.03,A+,Pass
1576,320,83,89.78,30.35,22.18,19.82,41.18,56.66,80.99,A+,Pass
1577,321,74,56.18,25.17,15.26,7.1,27.76,45.99,57.58,B,Pass
1578,321,67,65.54,22.02,7.67,11.91,29.68,45.75,56.23,B,Pass
1579,321,66,50.24,24.83,13.3,9.06,31.39,52.57,62.5,B+,Pass
1580,321,75,56.56,22.95,17.44,13.58,26.41,39.79,57.01,B,Pass
1581,322,73,89.86,38.11,18.98,16.29,44.16,66.03,87.69,A+,Pass
1582,322,66,87.24,29.78,23.49,13.98,40.04,54.96,76.95,A,Pass
1583,322,67,82.0,29.82,23.22,14.06,38.31,51.47,74.41,A,Pass
1584,322,68,90.13,39.67,21.76,16.23,39.43,69.94,89.01,A+,Pass
1585,322,74,89.11,29.25,19.77,14.86,36.05,46.27,69.58,B+,Pass
1586,323,33,51.61,29.56,18.87,20.0,39.31,43.18,72.14,A,Pass
1587,323,37,61.88,33.43,13.78,10.49,31.29,38.47,61.06,B+,Pass
1588,323,35,63.42,19.94,17.08,8.66,28.49,48.32,57.93,B,Pass
1589,323,36,59.39,33.25,22.15,17.54,32.99,49.33,73.77,A,Pass
1590,324,7,65.32,28.77,18.46,15.51,42.01,55.24,76.31,A,Pass
1591,324,1,62.38,26.41,15.94,12.15,31.19,44.54,62.03,B+,Pass
1592,324,13,57.79,30.37,19.54,15.33,34.38,56.26,74.11,A,Pass
1593,324,6,65.65,19.9,7.53,11.1,35.85,29.35,50.13,B,Pass
1594,325,20,59.54,17.97,11.8,10.71,37.79,32.14,52.95,B,Pass
1595,325,17,45.75,20.24,13.57,13.3,27.27,46.21,57.4,B,Pass
1596,325,29,52.1,14.95,8.7,8.25,28.36,40.15,48.0,C,Pass
1597,325,24,46.03,24.12,16.51,11.23,26.9,23.58,48.74,C,Pass
1598,326,104,86.6,31.96,15.82,17.97,33.98,64.97,78.6,A,Pass
1599,326,112,85.95,35.05,22.18,19.52,40.11,51.36,80.18,A+,Pass
1600,326,99,84.52,18.86,15.93,13.24,28.66,52.2,61.11,B+,Pass
1601,326,98,82.94,28.92,23.23,10.13,36.21,56.83,73.44,A,Pass
1602,326,108,82.64,33.0,23.95,13.13,35.08,56.12,76.38,A,Pass
1603,326,109,86.6,33.57,24.25,9.79,29.17,47.23,68.01,B+,Pass
1604,327,72,30.0,22.68,9.44,8.67,26.15,31.2,47.09,C,Pass
1605,327,65,30.55,7.58,10.35,2.81,24.91,28.0,34.86,F,Fail
1606,327,70,30.0,19.55,11.54,5.29,24.4,34.17,45.18,C,Pass
1607,327,74,32.6,16.31,12.04,8.53,25.45,32.04,44.91,C,Pass
1608,327,69,30.0,21.59,12.67,11.21,26.78,28.74,48.27,C,Pass
1609,327,73,32.85,22.27,11.33,9.8,25.09,41.72,52.58,B,Pass
1610,328,69,42.43,26.79,18.38,11.47,26.09,43.74,59.93,B,Pass
1611,328,70,37.23,25.61,15.21,16.47,26.03,30.11,54.19,B,Pass
1612,328,68,43.4,20.76,8.68,13.1,26.12,44.55,54.25,B,Pass
1613,328,67,30.0,23.62,15.59,10.32,22.16,55.09,60.0,B+,Pass
1614,328,65,33.47,33.44,13.26,15.89,33.26,47.72,68.87,B+,Pass
1615,329,54,85.07,27.35,14.9,16.38,26.66,42.05,60.78,B+,Pass
1616,329,51,76.92,30.93,18.93,15.7,46.06,49.02,76.8,A,Pass
1617,329,50,83.64,30.85,16.24,14.96,29.84,62.62,73.54,A,Pass
1618,329,49,90.52,27.86,18.19,16.57,45.83,54.57,77.88,A,Pass
1619,329,52,79.9,27.35,20.17,15.11,40.11,60.61,77.63,A,Pass
1620,329,53,85.29,31.69,16.29,13.19,39.61,61.98,77.68,A,Pass
1621,330,2,30.0,7.2,10.15,6.55,17.3,32.45,34.73,F,Fail
1622,330,5,30.0,24.12,13.15,11.2,21.96,38.48,51.86,B,Pass
1623,330,6,33.92,14.16,6.21,7.07,17.95,46.95,43.98,C,Pass
1624,330,4,38.49,23.23,11.73,7.72,14.97,30.45,41.86,C,Pass
1625,330,8,30.0,20.85,5.93,10.74,29.88,25.11,44.82,C,Pass
1626,331,37,62.08,17.91,9.67,11.68,24.59,38.6,48.98,C,Pass
1627,331,36,64.86,25.17,14.66,13.95,33.87,42.48,62.19,B+,Pass
1628,331,38,55.99,21.43,21.33,11.5,20.43,48.18,57.7,B,Pass
1629,331,34,59.89,19.23,15.54,12.41,30.7,43.49,57.69,B,Pass
1630,332,33,53.61,33.83,13.1,12.23,35.23,33.74,61.63,B+,Pass
1631,332,35,44.88,24.11,16.43,11.32,25.52,51.52,61.09,B+,Pass
1632,332,36,46.98,18.77,15.8,6.07,27.04,44.01,52.8,B,Pass
1633,332,34,52.91,29.26,17.53,6.8,34.82,56.39,68.77,B+,Pass
1634,332,38,53.35,26.62,12.2,9.68,23.76,50.7,58.57,B,Pass
1635,332,37,44.21,22.32,11.1,12.86,27.38,51.38,59.7,B,Pass
1636,333,72,74.04,32.23,21.79,17.02,37.14,64.8,82.15,A+,Pass
1637,333,65,75.89,40.0,23.19,20.0,45.66,71.59,95.52,O,Pass
1638,333,66,73.91,40.0,25.0,20.0,49.28,61.98,93.56,O,Pass
1639,333,70,65.12,36.64,20.99,20.0,47.35,63.39,89.97,A+,Pass
1640,333,71,69.49,35.33,22.67,17.22,36.21,69.4,85.83,A+,Pass
1641,334,83,49.4,20.1,15.12,10.08,28.48,54.08,60.62,B+,Pass
1642,334,81,53.08,26.01,12.47,18.5,42.1,46.23,69.87,B+,Pass
1643,334,85,53.39,25.76,19.42,10.62,41.74,51.33,70.78,A,Pass
1644,334,84,53.97,31.45,17.42,19.08,38.67,50.27,75.03,A,Pass
1645,335,100,84.69,26.95,13.71,15.22,41.04,53.76,72.17,A,Pass
1646,335,102,83.01,18.73,19.22,9.88,19.71,41.88,51.39,B,Pass
1647,335,99,85.78,28.08,18.15,17.82,38.55,70.49,82.37,A+,Pass
1648,335,98,77.65,28.98,16.89,10.09,36.98,51.02,68.59,B+,Pass
1649,335,97,94.44,29.41,21.74,14.24,38.57,55.01,75.48,A,Pass
1650,335,101,84.63,36.06,20.77,15.34,41.41,55.59,80.65,A+,Pass
1651,336,76,53.02,29.26,22.73,14.08,37.77,56.99,76.24,A,Pass
1652,336,65,53.37,21.01,19.9,17.06,34.65,59.84,72.25,A,Pass
1653,336,73,44.64,24.55,16.47,12.39,35.53,45.92,64.26,B+,Pass
1654,336,68,43.68,32.15,18.02,12.22,42.35,51.09,74.41,A,Pass
1655,336,66,49.68,20.2,16.67,14.65,31.09,60.07,67.67,B+,Pass
1656,337,53,64.07,24.74,13.26,13.68,38.94,41.99,63.58,B+,Pass
1657,337,59,70.0,23.1,15.69,15.16,38.08,52.05,68.74,B+,Pass
1658,337,60,71.32,23.06,16.48,8.38,31.39,59.87,65.94,B+,Pass
1659,337,58,76.82,27.54,19.8,2.83,31.58,50.32,62.38,B+,Pass
1660,337,61,77.22,31.11,18.37,11.12,25.14,61.02,69.51,B+,Pass
1661,337,54,69.46,28.01,15.13,8.5,21.62,42.96,55.16,B,Pass
1662,338,100,43.85,24.07,22.17,10.9,35.14,42.88,63.93,B+,Pass
1663,338,108,43.41,22.48,21.44,15.96,31.51,39.25,61.86,B+,Pass
1664,338,101,48.4,30.07,18.56,14.27,36.83,45.53,69.26,B+,Pass
1665,338,97,43.56,18.73,6.43,2.0,22.31,33.02,39.5,F,Fail
1666,338,103,42.66,18.59,15.48,12.61,13.63,40.56,47.53,C,Pass
1667,339,100,60.79,27.66,19.55,16.05,36.17,50.58,71.36,A,Pass
1668,339,97,70.38,35.61,13.39,11.19,33.59,42.52,65.4,B+,Pass
1669,339,98,65.56,29.16,16.54,11.93,33.58,48.4,66.54,B+,Pass
1670,339,99,77.58,34.6,8.97,12.83,27.19,47.82,63.21,B+,Pass
1671,339,103,85.69,28.37,18.89,11.94,31.35,46.66,65.16,B+,Pass
1672,339,101,71.38,32.21,15.49,14.73,34.07,55.49,72.6,A,Pass
1673,340,6,82.19,33.46,19.5,20.0,44.46,57.32,83.51,A+,Pass
1674,340,12,83.35,35.44,24.93,18.71,38.21,52.02,80.43,A+,Pass
1675,340,5,82.4,30.57,24.1,20.0,41.75,72.32,89.55,A+,Pass
1676,340,4,75.16,35.56,15.83,17.91,35.87,61.71,79.79,A,Pass
1677,341,19,49.53,21.93,9.97,9.05,33.08,36.56,53.08,B,Pass
1678,341,27,49.24,15.36,15.91,8.99,20.5,43.91,49.28,C,Pass
1679,341,17,43.93,21.19,16.15,8.95,21.35,24.26,43.52,C,Pass
1680,341,22,45.9,12.98,9.2,14.58,29.25,30.02,46.09,C,Pass
1681,342,102,93.28,22.84,15.43,12.91,38.03,53.05,67.82,B+,Pass
1682,342,104,89.23,39.45,25.0,18.44,44.05,65.44,91.51,O,Pass
1683,342,97,98.55,29.01,14.3,17.77,34.56,52.64,70.95,A,Pass
1684,342,103,93.34,29.39,13.26,8.07,32.35,33.15,55.68,B,Pass
1685,343,4,64.3,23.01,13.38,10.07,19.31,49.55,54.67,B,Pass
1686,343,2,69.96,20.19,17.2,4.98,30.33,47.6,56.84,B,Pass
1687,343,3,53.03,25.0,19.07,14.17,35.53,48.32,67.53,B+,Pass
1688,343,5,73.71,28.92,19.13,14.25,41.28,57.73,76.82,A,Pass
1689,343,6,57.61,17.13,21.25,12.22,23.5,35.68,51.58,B,Pass
1690,344,90,51.27,31.09,24.19,10.89,41.29,56.24,77.56,A,Pass
1691,344,94,36.23,28.85,23.96,14.89,33.47,51.38,72.16,A,Pass
1692,344,88,50.67,27.93,18.9,14.57,33.62,54.73,71.16,A,Pass
1693,344,93,39.6,33.52,21.21,15.88,41.06,60.21,81.81,A+,Pass
1694,344,89,42.56,25.14,12.55,12.56,30.95,60.9,67.77,B+,Pass
1695,345,6,30.0,24.3,15.09,9.66,16.92,35.87,48.22,C,Pass
1696,345,3,30.0,12.48,13.46,7.92,31.41,33.57,46.95,C,Pass
1697,345,7,30.0,24.35,10.46,8.24,18.45,38.57,47.71,C,Pass
1698,345,4,30.0,16.7,12.65,13.06,22.77,29.83,45.24,C,Pass
1699,346,101,69.92,29.26,14.01,15.03,44.95,64.54,80.34,A+,Pass
1700,346,104,63.14,23.1,15.44,10.13,30.83,58.45,65.49,B+,Pass
1701,346,105,69.2,27.92,12.25,9.69,36.05,39.75,60.28,B+,Pass
1702,346,100,76.35,30.79,17.0,15.77,32.71,56.49,72.8,A,Pass
1703,346,99,65.45,12.96,13.73,9.67,33.43,45.6,54.8,B,Pass
1704,347,37,48.7,32.04,17.92,14.21,33.14,59.79,74.76,A,Pass
1705,347,36,41.67,30.34,13.18,12.99,31.72,38.89,60.94,B+,Pass
1706,347,33,53.94,25.29,14.47,11.03,18.4,36.59,50.22,B,Pass
1707,347,35,44.71,28.11,18.57,15.15,28.68,49.65,66.57,B+,Pass
1708,348,83,97.5,40.0,25.0,19.33,36.36,69.24,90.16,O,Pass
1709,348,89,98.87,34.02,25.0,19.67,36.52,73.97,89.63,A+,Pass
1710,348,87,100.0,27.82,18.71,8.89,40.03,41.67,65.29,B+,Pass
1711,348,85,97.83,31.83,22.11,19.13,47.14,51.63,81.98,A+,Pass
1712,348,86,99.76,34.48,21.76,13.39,44.94,60.41,83.3,A+,Pass
1713,348,82,100.0,29.94,21.24,18.46,41.43,60.61,81.7,A+,Pass
1714,349,12,46.36,28.05,9.18,12.75,33.84,62.69,70.25,A,Pass
1715,349,13,49.19,20.74,15.56,13.69,24.53,56.46,62.05,B+,Pass
1716,349,1,50.91,28.73,17.15,16.26,34.78,50.87,70.48,A,Pass
1717,349,6,49.71,35.11,25.0,16.04,35.49,49.65,76.49,A,Pass
1718,349,8,45.11,18.43,10.89,10.56,34.98,53.09,61.12,B+,Pass
1719,349,4,41.29,28.8,20.07,13.36,31.88,44.97,66.03,B+,Pass
1720,350,35,35.6,10.35,5.31,7.42,9.49,30.18,29.83,F,Fail
1721,350,36,30.0,9.54,6.49,2.0,15.47,11.76,21.59,F,Fail
1722,350,37,33.8,18.65,5.12,7.7,18.9,26.34,36.96,F,Fail
1723,350,38,32.83,16.61,6.22,8.98,20.89,9.87,30.33,F,Fail
1724,350,33,30.0,17.16,7.26,9.4,15.17,35.02,40.11,C,Pass
1725,350,34,31.95,20.24,8.11,13.48,12.74,28.55,39.8,F,Fail
1726,351,7,78.33,31.06,19.72,14.87,40.79,53.93,76.41,A,Pass
1727,351,10,73.28,25.13,23.93,13.44,33.46,53.44,70.52,A,Pass
1728,351,5,86.1,30.38,25.0,15.92,48.79,63.2,87.03,A+,Pass
1729,351,2,85.8,37.97,22.81,20.0,38.06,52.79,81.77,A+,Pass
1730,351,8,86.67,36.38,17.5,8.09,36.2,48.1,69.78,B+,Pass
1731,351,6,72.64,24.65,25.0,13.36,44.88,54.44,76.85,A,Pass
1732,352,51,53.19,16.21,14.35,15.61,27.73,38.31,53.39,B,Pass
1733,352,50,49.96,18.86,6.22,11.31,25.73,33.55,46.09,C,Pass
1734,352,52,58.21,24.27,16.19,9.83,20.62,57.07,60.47,B+,Pass
1735,352,54,55.21,21.08,11.41,5.58,18.39,31.25,41.67,C,Pass
1736,352,53,53.87,24.65,12.53,9.94,26.47,32.71,50.81,B,Pass
1737,353,20,75.14,29.58,21.29,11.77,40.24,50.56,72.91,A,Pass
1738,353,17,78.37,26.42,18.28,15.65,28.96,48.58,65.5,B+,Pass
1739,353,21,79.58,32.37,22.99,13.98,37.8,61.93,80.18,A+,Pass
1740,353,19,66.86,27.07,15.73,14.5,31.98,58.97,70.59,A,Pass
1741,354,50,57.21,26.58,15.75,11.55,25.27,41.89,57.55,B,Pass
1742,354,54,53.18,30.15,18.5,11.76,33.89,49.62,68.45,B+,Pass
1743,354,49,61.94,20.78,11.5,13.38,29.98,49.93,59.97,B,Pass
1744,354,51,60.8,31.09,22.42,12.84,35.4,54.99,74.3,A,Pass
1745,354,56,57.15,29.36,20.28,15.29,45.92,51.82,77.58,A,Pass
1746,354,55,62.14,22.23,14.81,13.03,31.82,47.55,61.66,B+,Pass
1747,355,47,31.67,25.47,12.81,8.72,22.31,40.01,52.04,B,Pass
1748,355,40,37.95,19.72,14.56,9.0,27.24,38.59,51.81,B,Pass
1749,355,46,33.71,18.17,11.3,12.15,24.53,29.79,45.85,C,Pass
1750,355,36,30.02,10.78,9.75,4.53,23.89,19.83,32.76,F,Fail
1751,356,1,35.68,13.55,7.85,6.53,26.24,39.7,44.82,C,Pass
1752,356,8,40.29,21.73,11.82,14.4,26.96,32.4,51.39,B,Pass
1753,356,12,36.44,17.8,12.87,9.31,23.48,43.58,50.78,B,Pass
1754,356,6,33.37,18.6,11.8,9.19,26.17,41.55,51.09,B,Pass
1755,356,4,35.65,20.67,10.02,8.87,28.37,38.16,50.77,B,Pass
1756,357,28,30.0,21.34,15.05,10.16,33.64,32.75,53.87,B,Pass
1757,357,20,30.0,24.96,14.19,7.42,19.85,37.77,49.42,C,Pass
1758,357,18,30.0,16.95,17.18,6.59,29.81,34.09,49.45,C,Pass
1759,357,25,30.0,20.32,6.95,9.46,17.87,29.71,40.47,C,Pass
1760,358,108,30.71,18.08,12.83,10.8,28.31,46.14,55.26,B,Pass
1761,358,107,31.94,16.08,12.18,3.44,25.01,44.43,47.87,C,Pass
1762,358,99,35.53,17.76,9.84,9.25,30.56,45.65,54.03,B,Pass
1763,358,101,30.0,13.68,6.56,7.79,17.63,26.02,34.32,F,Fail
1764,358,102,33.4,26.72,12.43,11.59,28.87,45.29,59.69,B,Pass
1765,358,106,34.1,22.41,12.89,7.92,19.8,41.57,49.62,C,Pass
1766,359,105,54.34,29.34,18.08,13.08,35.95,49.34,69.44,B+,Pass
1767,359,101,57.69,23.13,18.34,17.66,40.66,45.35,69.22,B+,Pass
1768,359,108,53.05,31.05,18.26,11.74,33.77,64.51,75.69,A,Pass
1769,359,97,59.1,29.89,24.62,18.23,36.89,41.85,71.88,A,Pass
1770,359,98,61.91,31.35,12.76,15.27,47.04,52.65,76.5,A,Pass
1771,359,104,59.21,32.92,24.64,14.44,33.51,50.06,73.65,A,Pass
1772,360,79,45.84,34.28,15.5,6.18,25.54,40.29,58.0,B,Pass
1773,360,73,47.48,26.39,14.95,12.87,30.9,41.81,60.57,B+,Pass
1774,360,77,46.37,15.08,9.75,15.28,18.75,50.41,51.98,B,Pass
1775,360,68,47.15,24.05,17.72,6.06,27.4,50.6,59.46,B,Pass
1776,360,72,46.21,27.05,12.55,14.88,34.96,54.89,69.08,B+,Pass
1777,360,78,50.43,26.6,17.18,16.09,35.27,31.19,60.41,B+,Pass
1778,361,97,94.57,34.2,23.55,13.31,34.42,47.65,72.62,A,Pass
1779,361,102,89.88,31.89,20.81,11.16,37.47,61.88,77.46,A,Pass
1780,361,107,92.38,33.89,20.43,13.94,35.35,75.0,84.76,A+,Pass
1781,361,106,99.66,38.01,25.0,19.46,32.44,57.21,81.66,A+,Pass
1782,362,34,62.39,24.26,12.66,8.98,26.84,39.36,53.47,B,Pass
1783,362,33,51.29,19.56,16.85,13.19,29.68,49.9,61.25,B+,Pass
1784,362,37,54.6,24.64,14.99,7.02,38.41,31.35,55.66,B,Pass
1785,362,35,45.96,23.69,14.16,10.29,35.13,49.63,63.38,B+,Pass
1786,362,38,55.45,27.8,16.7,10.1,18.96,43.27,55.3,B,Pass
1787,362,36,47.58,24.42,14.9,16.11,39.36,53.61,70.92,A,Pass
1788,363,17,94.21,35.4,21.46,13.55,40.88,62.66,82.74,A+,Pass
1789,363,22,100.0,33.47,20.22,13.75,41.51,45.19,73.54,A,Pass
1790,363,21,100.0,34.48,19.79,20.0,45.55,68.19,89.75,A+,Pass
1791,363,18,93.43,37.76,22.97,17.29,30.51,65.07,82.33,A+,Pass
1792,364,106,40.43,21.74,17.87,16.02,25.61,54.3,64.17,B+,Pass
1793,364,107,47.8,24.16,15.15,18.84,34.16,59.05,72.19,A,Pass
1794,364,100,45.57,28.2,22.59,10.8,36.41,49.12,69.66,B+,Pass
1795,364,103,40.47,19.32,14.18,12.93,18.58,44.91,52.05,B,Pass
1796,365,82,46.0,19.78,8.51,5.73,26.24,37.13,46.6,C,Pass
1797,365,85,40.83,16.56,11.01,7.82,27.88,39.97,49.19,C,Pass
1798,365,84,35.76,19.72,10.01,6.14,15.21,27.57,37.41,F,Fail
1799,365,86,33.97,28.54,15.13,7.93,23.55,25.84,48.12,C,Pass
1800,365,83,47.05,23.6,15.41,10.03,20.9,34.65,49.6,C,Pass
1801,366,2,94.96,38.03,22.3,16.75,46.04,63.29,88.87,A+,Pass
1802,366,3,95.74,30.14,25.0,16.31,42.07,60.69,82.58,A+,Pass
1803,366,13,95.45,36.11,25.0,8.49,49.99,70.63,90.26,O,Pass
1804,366,9,98.4,33.57,19.98,9.84,39.23,60.29,77.45,A,Pass
1805,366,7,95.96,31.46,23.18,15.4,36.96,58.53,78.49,A,Pass
1806,366,12,93.06,32.17,21.78,15.97,30.23,64.88,78.18,A,Pass
1807,367,5,86.36,27.76,21.74,19.15,34.91,58.88,77.08,A,Pass
1808,367,9,78.1,39.57,12.62,10.02,40.61,52.15,74.49,A,Pass
1809,367,1,82.78,36.73,17.84,16.31,40.23,75.0,88.77,A+,Pass
1810,367,11,73.06,36.38,19.22,16.68,37.1,48.45,75.38,A,Pass
1811,367,13,79.62,30.97,24.46,18.87,49.81,67.09,90.92,O,Pass
1812,367,14,89.05,26.44,20.07,13.58,41.3,64.76,78.91,A,Pass
1813,368,5,66.2,27.4,18.82,13.1,24.23,58.33,67.11,B+,Pass
1814,368,1,80.18,22.65,13.36,12.64,36.91,61.11,69.96,B+,Pass
1815,368,4,69.49,29.95,13.8,16.35,37.16,61.52,75.96,A,Pass
1816,368,3,76.7,32.79,17.73,13.51,39.42,50.94,73.72,A,Pass
1817,369,36,36.18,21.36,11.53,8.48,22.08,37.18,47.92,C,Pass
1818,369,39,44.61,22.69,11.15,15.57,21.98,38.27,52.44,B,Pass
1819,369,44,41.51,15.13,9.73,10.56,28.9,39.95,49.83,C,Pass
1820,369,40,43.01,26.29,9.55,12.17,20.93,46.88,55.39,B,Pass
1821,370,37,51.48,15.75,11.04,11.36,36.16,42.28,55.78,B,Pass
1822,370,33,61.57,24.5,13.14,10.11,37.38,48.69,63.98,B+,Pass
1823,370,36,51.38,30.93,21.46,13.09,36.08,42.78,68.6,B+,Pass
1824,370,35,58.72,23.8,19.26,15.54,36.01,55.83,71.43,A,Pass
1825,371,14,48.85,19.99,13.43,8.13,24.39,56.6,58.04,B,Pass
1826,371,5,56.29,26.42,16.66,13.79,35.14,50.86,68.07,B+,Pass
1827,371,12,49.3,30.1,19.8,13.12,40.09,54.41,74.97,A,Pass
1828,371,9,54.8,21.54,18.98,10.79,28.18,52.27,62.24,B+,Pass
1829,371,1,54.44,22.56,13.2,15.47,32.24,50.44,63.96,B+,Pass
